Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
9457.863,288,10198.9414,1029.171667,820.6,437.973,437.973,934.123,734.83,358.6,18.589,61.211,121.2,1286.767672,3705.424845,371.4255
10049.183,324,10394.92029,508.6281429,930,645.025,645.025,1089.296,781.421,451.5,22.798,90.534,179.2,1338.528953,3808.626072,435.7915
6924.906,45,1010.950167,697.9765,113.8,10.25,10.25,622.551,573.599,130.6,7.098,0.207,26.7,270.7484723,1467.147111,226.7925
7079.434,66,407.681,339.6035,208.8,24.813,24.813,509.529,559.833,119.8,6.484,13.114,14.2,191.2225417,1354.388583,203.8266667
7283.779,144,1396.256,231.1246667,314.4,60.335,60.335,592.287,582.511,139,7.539,12.559,24.9,297.1038889,1571.649111,226.466
7892.954,144,2944.3476,193.43225,416.1,113.775,113.775,647.24,608.683,166,8.97,17.502,34.6,450.7020708,1950.768142,247.1658333
8637.875,180,2163.1425,962.1585,514,175.287,175.287,715.365,639.773,208.3,11.157,25.576,50.6,485.0538333,2105.4105,275.1285
9113.568,270,4253.524571,384.5428333,617.5,246.027,246.027,783.508,670.344,250.6,13.307,34.814,68.9,653.257867,2480.860401,303.5788333
9278.045,399,3899.1214,892.689,714.8,332.269,332.269,835.552,692.913,297.3,15.638,44.709,88.5,712.0633667,2585.9874,329.102
9457.269,240,6374.342375,385.940125,820.6,438.091,438.091,933.054,734.663,358.5,18.568,61.111,121,910.3300417,2952.707083,371.1493333
10030.022,459,7276.5515,712.0798,930,645.067,645.067,1088.404,781.27,451.4,22.77,90.428,179,1106.753108,3342.12005,435.5453333
6756.683,42,689.2364,168.019375,113.8,7.255,7.255,658.213,575.279,131.5,7.177,21.206,32.4,204.4450646,1296.165629,237.6291667
6931.561,96,285.0444,226.5721667,208.8,24.991,24.991,508.302,559.677,119.8,6.478,12.676,14.1,173.9526306,1295.494761,203.5055
7291.328,153,1196.798571,462.2496667,314.4,60.334,60.334,591.477,582.364,139,7.531,12.525,24.8,300.4011031,1579.68504,226.2828333
7885.933,228,1472.1793,257.9096667,416.1,113.772,113.772,646.358,608.521,166,8.961,17.459,34.6,340.3026639,1728.982328,246.9831667
8732.775,180,4326.2968,240.539875,514,175.284,175.284,714.39,639.591,208.3,11.145,25.52,50.5,605.0708896,2361.482613,274.9076667
8963.934,180,2978.4217,461.4952,617.5,246.163,246.163,782.439,670.144,250.6,13.295,34.745,68.8,545.813825,2241.252317,303.3371667
9357.551,420,3899.0736,1339.0345,714.8,332.307,332.307,834.519,692.741,297.2,15.621,44.627,88.4,750.8858417,2677.127683,328.8513333
9554.676,408,8499.135667,385.94075,820.6,438.056,438.056,931.988,734.497,358.4,18.547,61.012,120.8,1101.252701,3351.06807,370.874
10004.863,405,8085.223111,593.3998333,930,644.806,644.806,1087.518,781.121,451.3,22.743,90.322,178.8,1159.586579,3443.881991,435.3006667
6803.585,48,481.9901,329.44375,113.8,5.792,5.792,609.042,567.099,124.9,6.796,31.316,27.2,195.9309042,1297.101808,227.7255
6986.361,90,404.3248571,272.2986,208.8,25.371,25.371,506.066,559.458,119.8,6.469,11.443,13.7,186.9251214,1331.192576,202.8226667
7237.88,117,930.8515556,231.1248333,314.4,60.334,60.334,590.668,582.217,139,7.524,12.492,24.7,255.8871157,1481.931731,226.1001667
7953.916,204,1472.1861,257.9098333,416.1,113.76,113.76,645.478,608.36,166,8.952,17.417,34.5,338.2019111,1736.311989,246.7845
8698.682,210,3090.251571,962.1605,514,175.282,175.282,713.418,639.41,208.2,11.134,25.464,50.4,564.5835059,2275.062679,274.671
9114.013,360,3723.681625,576.8805,617.5,246.193,246.193,781.404,669.933,250.6,13.282,34.686,68.7,632.4210938,2439.711354,303.1008333
9310.058,294,5570.039286,446.3453333,714.8,332.256,332.256,833.489,692.57,297.1,15.604,44.545,88.2,805.1003849,2777.916437,328.5846667
9459.094,480,6374.338875,771.882,820.6,437.959,437.959,930.929,734.333,358.3,18.526,60.913,120.6,962.1949896,3057.312313,370.6001667
9928.688,432,8085.285889,445.05075,930,645.095,645.095,1086.629,780.971,451.2,22.716,90.214,178.6,1149.40472,3411.01994,435.055
6841.965,42,339.0065556,262.5516,113.8,5.513,5.513,559.714,559.855,119.3,6.478,31.854,21.5,172.2570963,1267.472693,216.4501667
6982.141,84,471.2475,681.6995,208.8,25.712,25.712,504.391,559.32,119.8,6.463,10.326,13.5,225.91425,1408.933333,202.3
7252.441,135,1196.836857,277.35,314.4,60.345,60.345,589.863,582.071,139,7.517,12.458,24.7,283.3238214,1539.395476,225.9348333
8032.895,144,2453.646333,773.73,416.1,113.774,113.774,644.6,608.199,166,8.943,17.374,34.4,457.8783611,1989.024222,246.586
8637.587,285,2163.1947,641.4406667,514,175.301,175.301,712.449,639.23,208.2,11.122,25.408,50.3,466.7455306,2069.420561,274.4515
9009.039,324,3723.725375,576.87575,617.5,246.245,246.245,780.3,669.71,250.6,13.269,34.613,68.5,629.2985938,2416.230854,302.832
9266.564,378,7797.9644,892.6906667,714.8,332.194,332.194,832.461,692.399,297.1,15.587,44.464,88,1034.821172,3230.368844,328.3351667
9552.512,360,5099.4725,441.0758571,820.6,438.062,438.062,929.874,734.169,358.2,18.505,60.816,120.4,818.2696964,2785.28706,370.3273333
9973.51,297,9096.044875,712.0814,930,644.807,644.807,1085.744,780.823,451,22.688,90.107,178.4,1244.458523,3608.907213,434.7936667
6808.006,36,63.2184,443.2216667,113.8,6.403,6.403,473.661,547.564,110.8,5.977,18.428,10.7,153.0146722,1245.108178,194.5216667
7062.292,78,354.60025,341.499,208.8,26.184,26.184,502.817,559.238,119.9,6.46,8.595,13.2,187.1231042,1345.229208,201.7016667
7384.994,90,1396.322,346.6875,314.4,60.344,60.344,589.058,581.924,139,7.509,12.424,24.6,301.884375,1598.79125,225.7525
7997.889,216,1635.782,773.7305,416.1,113.763,113.763,643.725,608.039,165.9,8.934,17.332,34.3,395.6140417,1858.877417,246.3716667
8637.492,150,3090.304857,240.540375,514,175.252,175.252,711.482,639.049,208.2,11.111,25.352,50.2,499.2286027,2134.598205,274.2323333
9034.068,198,3723.772125,769.1626667,617.5,246.179,246.179,779.2,669.489,250.6,13.255,34.541,68.4,634.689816,2431.446965,302.5808333
9286.07,231,4332.151667,382.582,714.8,332.279,332.279,831.436,692.229,297,15.57,44.383,87.9,691.1341389,2546.480445,328.0863333
9433.929,336,5666.080667,1543.7655,820.6,437.993,437.993,928.822,734.007,358.1,18.485,60.718,120.2,955.2303473,3039.728028,370.0553333
9934.336,459,14553.9444,890.102,930,645.097,645.097,1084.864,780.677,450.9,22.661,90.001,178.2,1727.545283,4568.746567,434.5505
6939.512,42,113.3316,169.863,113.8,8.022,8.022,455.972,546.914,110.8,5.953,1.816,7.5,131.9994667,1231.0881,188.1591667
6945.619,78,412.0218571,456.2556667,208.8,26.704,26.704,502.417,559.366,120.1,6.465,7.485,13.1,201.4515437,1354.566754,201.4888333
7306.548,117,837.8005,277.3502,314.4,60.346,60.346,588.254,581.777,139,7.502,12.391,24.5,251.722225,1485.574117,225.5706667
7967.87,192,2453.671333,515.8203333,416.1,113.774,113.774,642.851,607.879,165.9,8.925,17.29,34.2,440.1820555,1943.205944,246.1741667
8625.397,165,3090.330857,962.1625,514,175.283,175.283,710.517,638.869,208.1,11.1,25.297,50.1,560.5035298,2255.362226,273.9971667
9042.093,234,4965.081167,461.4942,617.5,246.265,246.265,778.103,669.267,250.5,13.241,34.469,68.2,715.3654473,2594.405561,302.2966667
9371.575,357,5569.842286,535.6152,714.8,332.269,332.269,830.414,692.059,297,15.553,44.302,87.7,817.4019572,2813.516914,327.838
9609.345,360,8499.115,385.941,820.6,438.125,438.125,927.773,733.845,358.1,18.464,60.62,120,1096.725667,3352.187667,369.8003333
9966.147,297,8085.595778,508.63,930,644.84,644.84,1083.983,780.53,450.8,22.634,89.894,177.9,1143.053898,3405.368796,434.2901667
6888.873,57,142.1733333,277.2126,113.8,9.599,9.599,475.757,551.072,113.9,6.118,0,9.6,147.1525778,1248.109656,192.7411667
7098.877,78,413.7128571,456.5983333,208.8,26.888,26.888,501.547,559.286,120.1,6.462,6.79,13,201.5060159,1380.479365,201.1975
7220.103,108,1047.260125,277.3504,314.4,60.342,60.342,587.453,581.63,139,7.495,12.357,24.5,268.3441271,1504.575921,225.4058333
8069.868,168,1472.2199,221.066,416.1,113.756,113.756,641.981,607.719,165.9,8.916,17.248,34.1,331.7301583,1743.50165,245.9773333
8661.303,300,3090.359857,320.721,514,175.255,175.255,709.555,638.689,208.1,11.088,25.241,50,518.1886548,2176.93981,273.7788333
9010.121,342,4965.141667,461.4912,617.5,246.189,246.189,777.009,669.047,250.5,13.228,34.397,68.1,724.2326556,2607.073811,302.0468333
9302.081,273,7797.7036,669.519,714.8,332.158,332.158,829.395,691.889,296.9,15.536,44.222,87.6,1007.073383,3181.5436,327.5903333
9424.76,336,7284.947571,617.5054,820.6,438.108,438.108,926.727,733.684,358,18.443,60.523,119.8,1012.703831,3153.653495,369.5295
10043.963,540,9096.4445,445.05125,930,644.881,644.881,1083.108,780.385,450.7,22.607,89.788,177.7,1242.128813,3616.723292,434.048
6829.911,42,277.1422857,467.4303333,113.8,10.569,10.569,494.863,554.725,116.7,6.267,0,11.8,175.4888016,1290.142103,197.3925
6941.695,96,591.045,195.9731429,208.8,27.262,27.262,501.875,559.47,120.4,6.47,6.002,13,196.1299286,1343.462524,201.2028333
7298.66,180,1675.637,462.2506667,314.4,60.341,60.341,586.653,581.484,138.9,7.488,12.324,24.4,342.0182222,1665.214778,225.2081667
8023.861,192,2103.183571,221.066,416.1,113.76,113.76,641.112,607.56,165.9,8.907,17.206,34.1,386.2212143,1844.995095,245.7975
8747.203,150,2704.064,320.7215,514,175.27,175.27,708.594,638.509,208.1,11.077,25.186,49.9,473.3909583,2101.876417,273.561
9031.146,252,2979.1162,576.85975,617.5,246.272,246.272,775.919,668.827,250.4,13.214,34.325,68,560.7254125,2283.815658,301.7808333
9263.586,273,5569.723143,382.5824286,714.8,332.214,332.214,828.378,691.72,296.8,15.519,44.141,87.4,797.3742976,2755.984262,327.3263333
9467.173,456,5099.456,441.075,820.6,438.111,438.111,925.685,733.523,357.9,18.423,60.426,119.6,825.7425,2787.069167,369.2595
9884.782,297,9096.495375,445.052375,930,645.075,645.075,1082.239,780.241,450.6,22.58,89.683,177.5,1221.795063,3549.734125,433.8071667
6855.084,39,319.0488889,282.8254,113.8,11.301,11.301,522.27,559.417,120.4,6.463,0,15,166.7355241,1270.176548,203.925
7104.487,78,423.8685714,228.7135,208.8,27.343,27.343,501.261,559.338,120.4,6.465,5.274,12.9,183.3088393,1345.202012,200.9396667
7338.219,99,1196.899429,462.251,314.4,60.343,60.343,585.855,581.338,138.9,7.48,12.29,24.3,295.2832858,1578.518738,225.0271667
8043.857,192,2103.199714,221.0661429,416.1,113.782,113.782,640.245,607.4,165.9,8.898,17.164,34,386.1280714,1848.334143,245.6011667
8665.114,210,3090.409,384.866,514,175.292,175.292,707.638,638.331,208.1,11.066,25.13,49.7,515.8186667,2173.280167,273.3275
9024.173,234,2979.15,576.85625,617.5,246.225,246.225,774.831,668.608,250.4,13.201,34.254,67.8,559.0875208,2279.650708,301.5156667
9387.091,210,3898.7696,669.51925,714.8,332.159,332.159,827.365,691.552,296.8,15.502,44.061,87.2,676.6572375,2535.389808,327.08
9606.586,480,8499.078833,617.505,820.6,438.054,438.054,924.646,733.363,357.8,18.402,60.329,119.4,1125.602653,3410.303972,368.99
10008.606,351,14554.6504,1780.207,930,644.785,644.785,1081.376,780.099,450.4,22.553,89.579,177.3,1792.227867,4711.5414,433.5511667
6949.735,36,455.554125,202.3544286,113.8,11.457,11.457,544.618,562.922,123.2,6.614,0,17.7,173.8063795,1294.816759,209.1756667
7065.783,84,382.2565,275.0012,208.8,27.848,27.848,502.194,559.659,120.8,6.478,3.909,12.9,184.3078083,1340.614783,200.99
7352.777,135,1396.398333,277.3506,314.4,60.351,60.351,585.058,581.192,138.9,7.473,12.257,24.3,299.4192444,1589.379489,224.8633333
7978.858,168,2944.507,221.0662857,416.1,113.77,113.77,639.38,607.242,165.8,8.89,17.122,33.9,454.1289405,1973.716881,245.389
8615.015,210,2163.2876,481.083,514,175.285,175.285,706.682,638.152,208,11.055,25.075,49.6,446.4587167,2026.4451,273.094
9089.2,306,2979.1851,576.85275,617.5,246.2,246.2,773.747,668.389,250.4,13.187,34.182,67.7,564.9619042,2302.489642,301.2675
9246.596,294,3898.7346,334.75975,714.8,332.205,332.205,826.354,691.384,296.7,15.485,43.981,87.1,655.6423625,2470.182558,326.834
9498.999,288,5666.046889,771.88075,820.6,438.109,438.109,923.61,733.204,357.7,18.382,60.233,119.2,886.2562199,2913.939273,368.7215
10013.415,297,7277.3646,890.10475,930,644.789,644.789,1080.512,779.957,450.3,22.527,89.475,177.1,1106.993196,3342.112225,433.3118333
6879.646,39,702.8738333,707.482,113.8,11.37,11.37,560.795,565.262,125.1,6.717,0,19.6,238.6141528,1409.028639,212.9123333
7094.984,66,388.81175,688.0265,208.8,28.05,28.05,502.781,559.83,121,6.486,3.771,13,217.8838542,1412.445375,201.1446667
7314.339,144,1675.7068,173.34425,314.4,60.348,60.348,584.264,581.046,138.9,7.466,12.224,24.2,314.6872542,1613.689675,224.6833333
7936.853,144,2453.764333,386.866,416.1,113.784,113.784,638.518,607.083,165.8,8.881,17.08,33.8,424.9550278,1908.561222,245.1936667
8677.923,210,2704.1375,240.54175,514,175.301,175.301,705.729,637.974,208,11.043,25.02,49.5,471.3789375,2086.983875,272.8776667
9116.221,342,3724.009375,329.6271429,617.5,246.212,246.212,772.666,668.17,250.3,13.174,34.111,67.5,609.2901265,2395.928253,300.9868333
9386.1,294,4873.364875,382.5827143,714.8,332.246,332.246,825.346,691.217,296.7,15.469,43.901,86.9,740.7310491,2663.848932,326.5888333
9599.411,384,5666.041,1029.173667,820.6,438.108,438.108,922.577,733.045,357.7,18.361,60.137,119.1,915.5792223,2989.555611,368.4866667
9885.221,513,10396.32929,712.0832,930,645.056,645.056,1079.65,779.816,450.2,22.5,89.371,176.9,1369.996791,3846.948248,433.0728333
6874.915,33,466.3853,470.894,113.8,11.234,11.234,573.089,566.789,126.5,6.785,0,21.1,200.067525,1328.371383,215.7105
6975.353,78,452.627,459.1013333,208.8,28.276,28.276,503.424,559.974,121.2,6.492,3.002,13.1,205.1893611,1367.026222,201.1986667
7250.897,171,1675.7216,462.2513333,314.4,60.354,60.354,583.47,580.9,138.9,7.459,12.19,24.1,340.9249944,1655.770656,224.5031667
7944.855,228,1472.2697,257.9108333,416.1,113.784,113.784,637.657,606.925,165.8,8.872,17.039,33.7,339.3201278,1738.819922,244.9988333
8655.832,255,2704.17225,641.4446667,514,175.315,175.315,704.78,637.796,208,11.032,24.965,49.4,508.4349931,2157.627319,272.6621667
8970.252,360,3310.277444,329.626,617.5,246.211,246.211,771.589,667.953,250.3,13.16,34.04,67.4,576.1889537,2305.644407,300.7403333
9381.603,399,4873.313375,535.616,714.8,332.228,332.228,824.34,691.049,296.6,15.452,43.821,86.8,762.1039479,2706.093396,326.3436667
9450.822,312,8499.049833,441.0742857,820.6,438.05,438.05,921.548,732.888,357.6,18.341,60.041,118.9,1096.511843,3326.932686,368.2196667
9994.027,432,12129.16717,445.05275,930,644.989,644.989,1078.792,779.676,450.1,22.473,89.267,176.7,1485.26716,4095.872653,432.8346667
6938.948,57,930.081,350.8245,113.8,10.672,10.672,598.023,570.183,129.2,6.939,0,24.2,233.4662083,1400.220917,221.4241667
7121.181,114,532.7946667,688.913,208.8,28.377,28.377,503.528,559.932,121.3,6.49,2.746,13.1,234.0298056,1449.010944,201.1826667
7307.456,99,930.9644444,173.344375,314.4,60.355,60.355,582.679,580.754,138.9,7.452,12.157,24.1,248.7050683,1480.91997,224.3403333
8000.852,156,2944.5474,386.86625,416.1,113.778,113.778,636.799,606.766,165.8,8.863,16.997,33.6,466.6578875,2003.023942,244.8041667
8619.74,300,2403.732778,384.8672,514,175.27,175.27,703.833,637.619,207.9,11.021,24.91,49.3,465.6435815,2066.26833,272.4305
9111.277,288,4256.113286,329.6241429,617.5,246.249,246.249,770.514,667.736,250.3,13.147,33.969,67.3,648.8917857,2474.793905,300.4943333
9424.106,231,3898.6049,892.694,714.8,332.211,332.211,823.337,690.883,296.5,15.435,43.742,86.6,696.5014917,2582.235983,326.0828333
9539.231,480,7284.887571,617.5036,820.6,438.031,438.031,920.521,732.73,357.5,18.32,59.945,118.7,1023.897431,3196.708862,367.9526667
9981.829,405,14555.2058,1780.208,930,644.938,644.938,1077.937,779.537,450,22.447,89.163,176.5,1796.322817,4716.1968,432.5973333
6875.285,36,1425.9468,343.691,113.8,8.989,8.989,644.435,574.999,133,7.165,4.112,30.4,277.6272333,1467.2853,232.3518333
7061.386,108,342.6843,345.49175,208.8,29.153,29.153,508.551,560.786,122.2,6.527,0.429,13.6,189.6145875,1349.252508,202.0155
7273.017,108,1675.7576,693.378,314.4,60.353,60.353,581.889,580.608,138.9,7.445,12.124,24,354.7673,1687.484267,224.161
8025.852,144,1840.346875,193.43325,416.1,113.786,113.786,635.942,606.608,165.7,8.854,16.955,33.6,357.4259271,1788.919688,244.6098333
8754.643,255,4326.7234,240.54225,514,175.268,175.268,702.886,637.441,207.9,11.01,24.855,49.2,610.0078042,2377.696108,272.2153333
9078.302,252,3310.345444,384.559,617.5,246.223,246.223,769.443,667.52,250.2,13.133,33.898,67.1,571.512037,2314.821574,300.2156667
9305.61,315,3898.5741,334.76025,714.8,332.158,332.158,822.337,690.717,296.5,15.418,43.662,86.4,656.8736958,2483.483725,325.839
9606.641,360,5099.4172,514.5861667,820.6,438.067,438.067,919.498,732.574,357.4,18.3,59.85,118.5,823.0716139,2806.551894,367.687
9872.621,270,9097.04975,1186.807333,930,644.796,644.796,1077.082,779.398,449.8,22.42,89.06,176.3,1280.625757,3666.879014,432.3433333
6962.795,36,883.936125,336.59925,113.8,7.37,7.37,649.808,574.018,132,7.118,19.317,31.9,233.2696979,1390.083396,235.6935
7131.003,84,383.067,691.0675,208.8,29.185,29.185,508.449,560.911,122.3,6.532,0.698,13.6,219.8162083,1421.187083,202.0816667
7309.581,153,1396.486167,462.252,314.4,60.357,60.357,581.101,580.463,138.9,7.437,12.091,23.9,315.8953473,1616.012695,223.982
7933.865,192,2944.5932,193.433375,416.1,113.777,113.777,635.089,606.451,165.7,8.845,16.914,33.5,453.3482979,1965.628096,244.4165
8675.546,180,2704.204125,384.868,514,175.318,175.318,701.943,637.264,207.9,10.999,24.8,49.1,480.4761771,2105.656021,272.001
9023.331,288,3724.184625,329.6207143,617.5,246.222,246.222,768.375,667.304,250.2,13.12,33.827,67,604.2979449,2371.47639,299.971
9301.113,336,4873.165625,669.52075,714.8,332.214,332.214,821.34,690.551,296.4,15.402,43.583,86.3,767.6241979,2704.468896,325.596
9496.05,240,10198.8216,385.939375,820.6,437.951,437.951,918.479,732.418,357.3,18.28,59.754,118.3,1227.149498,3596.560329,367.4218333
10011.415,270,14555.4704,593.4033333,930,645.141,645.141,1076.232,779.261,449.7,22.394,88.957,176.1,1685.983311,4500.904956,432.1073333
6811.81,42,1002.714,221.0485,113.8,6.245,6.245,626.647,569.749,128.5,6.918,27.628,29.6,231.757875,1366.269583,231.507
7087.082,60,361.3804,276.9134,208.8,29.641,29.641,512.314,561.415,122.9,6.554,0,14.1,181.9715667,1337.3028,202.8805
7352.147,126,1197.008286,198.1081429,314.4,60.354,60.354,580.314,580.318,138.9,7.43,12.058,23.9,274.9287024,1541.336238,223.82
7901.866,192,2453.829833,257.9111667,416.1,113.776,113.776,634.236,606.294,165.7,8.836,16.872,33.4,417.7275833,1889.247167,244.223
8710.457,255,3090.563857,320.7235,514,175.272,175.272,701.003,637.088,207.9,10.988,24.746,49,513.4630298,2177.669393,271.7875
8980.35,252,4256.243,1153.663,617.5,246.244,246.244,767.31,667.089,250.2,13.106,33.757,66.8,714.1796667,2584.333333,299.7103333
9286.616,420,4331.665,892.6946667,714.8,332.111,332.111,820.345,690.386,296.4,15.385,43.504,86.1,747.9584722,2662.981111,325.3533333
9473.458,456,6374.25575,617.5026,820.6,437.95,437.95,917.462,732.263,357.3,18.259,59.659,118.1,945.6084458,3029.961058,367.1738333
9940.203,378,8086.451667,445.05275,930,645.151,645.151,1075.383,779.124,449.6,22.367,88.854,175.9,1143.419535,3404.14307,431.8713333
6889.177,33,756.534,218.992,113.8,5.565,5.565,590.271,564.149,123.9,6.666,31.893,25.5,206.3195833,1336.178,223.7298333
7087.524,72,603.9018333,230.7493333,208.8,29.628,29.628,511.962,561.372,122.9,6.552,0,14.1,199.2994306,1372.100528,202.8143333
7361.71,180,1047.395,231.1261667,314.4,60.361,60.361,579.529,580.172,138.8,7.423,12.025,23.8,269.6160139,1532.498694,223.6248333
8069.876,204,2453.848667,221.0668571,416.1,113.79,113.79,633.387,606.137,165.7,8.828,16.831,33.3,415.564877,1913.113587,244.0305
8639.365,240,2403.792444,962.1715,514,175.275,175.275,700.065,636.912,207.8,10.977,24.691,48.9,508.3215787,2155.767324,271.5575
